analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Mikhail Paramonov,4,0.02986874477155731,-0.02986874477155731,-0.000840241960864596,221.0,Freedom Broker,3713,1,-221.0,0.7550363888681091,0.6840781972722366,-0.5625710085512552,0.2921811925296968,0.2857142857142857,0.08348034072277051
Hui Ting Tang,1,0.029043573109822612,-0.029043573109822612,,89.0,Mega Intl Invst Serv,1175,1,-89.0,1.0945185968770492,,0.5496435428409792,0.8220810698590142,0.09090909090909091,0.07473464271445583
Arvind Ramnani,2,0.03144040010312013,-0.03144040010312013,-0.0004266164644782071,135.5,Piper Sandler Companies,570,1,-135.5,0.10844484079394426,1.0713281241821204,0.1578406895096239,0.4458712181618962,0.16666666666666666,0.07431186969364936
Jeff Cantwell,7,0.031020327904040985,-0.031020327904040985,-0.0017536833360198693,103.28571428571429,Seaport Research Partners,1321,1,-103.28571428571429,0.2812658964355877,-0.17111595506044674,0.4292740026470144,0.17980798134071843,0.4117647058823529,0.07403858055206053
Andrew Bauch,1,0.030873558788579506,-0.030873558788579506,,7.0,BMO Capital Markets,181,1,-7.0,0.34164788202103225,,1.240564703554337,0.7911062927876846,0.09090909090909091,0.07191875388978951
Jason Kupferberg,3,0.03051285578341492,-0.03051285578341492,-0.0012134881669570612,180.66666666666666,Wells Fargo Securities,596,1,-180.66666666666666,0.4900439774120336,0.33463270299913533,-0.22272767340362795,0.20064966900251366,0.23076923076923078,0.04630376976981085
Dominick Gabriele,6,0.031056745775542387,-0.031056745775542387,-0.001326189406462918,171.0,Loop Capital Markets,1009,2,-171.0,0.2662832934190326,0.22911805957752515,-0.14127761787237855,0.11804124504139306,0.375,0.044265466890522395
Andrew Schmidt,3,0.030196127418533048,-0.030196127418533048,-0.0008776174819259758,271.6666666666667,KeyBanc Capital Markets,618,1,-271.6666666666667,0.6203485547930849,0.6490859931511503,-0.9894816444391837,0.09331763450168384,0.23076923076923078,0.021534838731157812
Ze Yu Yao,5,0.031013293901940252,-0.031013293901940252,-0.0014296601244647906,198.2,China International Capital,898,1,-198.2,0.2841597410439643,0.13224533694896692,-0.3704612224016874,0.015314618530414622,0.3333333333333333,0.005104872843471541
Rayna Kumar,7,0.031593349309858174,-0.031593349309858174,-0.0021434174522843817,104.42857142857143,Oppenheimer,498,1,-104.42857142857143,0.045520316328947964,-0.5359979784276286,0.41964443943149726,-0.023611074222394463,0.4117647058823529,-0.009722207032750662
