analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Patrick Colville,1,0.03702251836000194,-0.03702251836000194,,1.0,Scotiabank GBM,810,1,-1.0,-2.1467128280271295,,1.7224750002337765,-0.21211891389667648,0.09090909090909091,-0.01928353762697059
Kirk Materne,6,0.03135078431487878,-0.03135078431487878,-0.004323958396291381,62.166666666666664,Evercore ISI,1772,1,-62.166666666666664,0.13482156430784928,-1.005678122907941,0.7070938871060439,-0.05458755716468259,0.375,-0.02047033393675597
Thiago Alves Kapulskis,2,0.03602672722907167,-0.03602672722907167,-0.0010427254969283851,134.5,Itau Securities,1394,1,-134.5,-1.7461419100813078,1.5923393616512742,-0.49365653005318216,-0.21581969282773858,0.16666666666666666,-0.03596994880462309
Thomas Blakey,2,0.03202727660413149,-0.03202727660413149,-0.003164591495669094,134.5,Cantor Fitzgerald,1190,1,-134.5,-0.13730692616793358,-0.08771357384448532,-0.49365653005318216,-0.23955901002186705,0.16666666666666666,-0.03992650167031117
Dan Zhao,1,0.03457502345610701,-0.03457502345610701,,89.0,SPDB International,3451,1,-89.0,-1.162173751639667,,0.2616542162243955,-0.45025976770763576,0.09090909090909091,-0.04093270615523962
Jason Ader,5,0.03150455661874652,-0.03150455661874652,-0.0039447635022022585,89.0,William Blair,198,1,-89.0,0.07296450312133246,-0.7054388545858498,0.2616542162243955,-0.12360671174670725,0.3333333333333333,-0.041202237248902415
Xiao Yu Han,4,0.031975012822739825,-0.031975012822739825,-0.003141584347261592,120.75,First Shanghai,1701,1,-120.75,-0.11628308870131487,-0.06949695354784546,-0.2654032825517164,-0.15039444160029225,0.2857142857142857,-0.042969840457226356
Ella Ji,2,0.03211546077084903,-0.03211546077084903,-0.0032952682792944405,133.5,China Renaissance Securities (US),2903,1,-133.5,-0.17278024131719877,-0.19118095305750032,-0.4770562938712574,-0.28033916274865217,0.16666666666666666,-0.046723193791442026
Brad Zelnick,7,0.032330880781858445,-0.032330880781858445,-0.0035994406973637767,84.14285714285714,Deutsche Bank Research,77,1,-84.14285714285714,-0.2594359554259676,-0.43201885902211673,0.34228393482231595,-0.11639029320858946,0.4117647058823529,-0.047925414850595656
Tian Zi Fu,4,0.033689130501306605,-0.033689130501306605,-0.0030554364015478817,89.25,Everbright Securities,1299,1,-89.25,-0.8058109130043991,-0.00128665696495796,0.2575041571789143,-0.18319780426348095,0.2857142857142857,-0.052342229789565986
Peng Rui Huang,1,0.035313457516657744,-0.035313457516657744,,89.0,Capital Securities Asia,1128,1,-89.0,-1.4592191864598547,,0.2616542162243955,-0.5987824851177296,0.09090909090909091,-0.05443477137433905
Je-Min Park,1,0.03533777540002918,-0.03533777540002918,,89.0,SK Securities,1095,1,-89.0,-1.4690013953609269,,0.2616542162243955,-0.6036735895682657,0.09090909090909091,-0.0548794172334787
Rong Jin,7,0.03263059169339481,-0.03263059169339481,-0.0032854364695054463,96.14285714285714,Huaan Securities,3624,1,-96.14285714285714,-0.37999886387479415,-0.18339631401477155,0.14308110063921853,-0.1401046924167824,0.4117647058823529,-0.057690167465733924
