analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Hui Ting Tang,1,0.03200790400914198,-0.03200790400914198,,89.0,Mega Intl Invst Serv,1175,1,-89.0,-1.3140547017553377,,-0.07101478673645197,-0.6925347442458948,0.09090909090909091,-0.06295770402235407
Sophie Huang,6,0.02596458830168689,-0.02596458830168689,-0.004163724289349696,120.5,ABCI Securities,2281,1,-120.5,0.5151181012086886,-0.39350396271007193,-0.65883532772751,-0.17907372974296443,0.375,-0.06715264865361166
Yan Hui Hao,1,0.0343552787357801,-0.0343552787357801,,68.0,Founder Securities,1545,1,-68.0,-2.0245510941636877,,0.32086557392425336,-0.8518427601197172,0.09090909090909091,-0.0774402509199743
Rob Wilson,1,0.03658764367816092,-0.03658764367816092,,35.0,Tiburon Research Group,1033,1,-35.0,-2.7002366675412386,,0.9366775692482188,-0.8817795491465099,0.09090909090909091,-0.08016177719513727
Mark Rosen,1,0.03394348072270551,-0.03394348072270551,,89.0,ARC Independent Research,940,1,-89.0,-1.8999092977899779,,-0.07101478673645197,-0.9854620422632149,0.09090909090909091,-0.08958745838756499
Ishan Majumdar,3,0.031635830166703904,-0.031635830166703904,-0.004081311862804049,74.33333333333333,Baptista Research,3454,1,-74.33333333333333,-1.2014364990619923,-0.31746444665684237,0.20267943340753278,-0.4387405041037673,0.23076923076923078,-0.10124780863933092
Andrew Uerkwitz,1,0.03574652777777778,-0.03574652777777778,,89.0,Jefferies,512,1,-89.0,-2.445650211430155,,-0.07101478673645197,-1.2583324990833034,0.09090909090909091,-0.11439386355302758
Cheng Ning Li,6,0.02670299518848286,-0.02670299518848286,-0.004446980390448474,121.5,China International Capital,898,1,-121.5,0.2916193034903563,-0.6548560154220004,-0.6774962972827816,-0.34691100307147527,0.375,-0.13009162615180322
Krish Sankar,8,0.02747257052247419,-0.02747257052247419,-0.004291651721919584,115.25,TD Cowen,917,1,-115.25,0.058686532986184065,-0.5115388328174162,-0.5608652375623336,-0.33790584579785526,0.4444444444444444,-0.1501803759101579
Ben Reitzes,10,0.028742491849882014,-0.028742491849882014,-0.0049139133906801,67.9,Melius Research,3130,1,-67.9,-0.325689472909521,-1.0856813272726322,0.3227316708797804,-0.36287970976745765,0.5,-0.18143985488372882
Tom Forte,10,0.027028020342554027,-0.027028020342554027,-0.004704627001449798,111.8,Maxim Group,1063,2,-111.8,0.19324165769357074,-0.8925789467137298,-0.49648489259664624,-0.39860739387226846,0.5,-0.19930369693613423
Leping Huang,1,0.023809415337889144,-0.023809415337889144,,383.0,Huatai Research,1271,1,-383.0,1.1674394363656617,,-5.557339835986326,-2.1949501998103322,0.09090909090909091,-0.19954092725548475
Amit Daryanani,6,0.028461898699417097,-0.028461898699417097,-0.005365397851182972,80.0,Evercore ISI,1772,1,-80.0,-0.24076037365772024,-1.5022527270138695,0.09693393926099317,-0.5486930538035322,0.375,-0.20575989517632456
Chun Sheng Xie,4,0.028117025701700857,-0.028117025701700857,-0.005221914195775794,155.5,Huatai Research,1271,1,-155.5,-0.13637524164798287,-1.3698645887679082,-1.3119692621620187,-0.9394030308593032,0.2857142857142857,-0.2684008659598009
Helena Wang,6,0.028183440389043163,-0.028183440389043163,-0.0053193388555351755,117.66666666666667,Phillip Securities,651,1,-117.66666666666667,-0.15647744144767897,-1.4597554497735685,-0.6059625806542402,-0.7407318239584959,0.375,-0.27777443398443596
Barton Crockett,7,0.02820495720308084,-0.02820495720308084,-0.005095611728657859,131.28571428571428,Rosenblatt Securities,2623,1,-131.28571428571428,-0.16299008664931897,-1.2533290263711703,-0.8601072136450829,-0.7588087755551908,0.4117647058823529,-0.31245067228743145
Brian J. White,9,0.030003395261323354,-0.030003395261323354,-0.0050055664688447455,109.22222222222223,"Monness, Crespi, Hardt",1080,1,-109.22222222222223,-0.7073359628534187,-1.1702469201152157,-0.44838105996527944,-0.7753213143113046,0.47368421052631576,-0.36725746467377585
Thiago Alves Kapulskis,7,0.031719285406974454,-0.031719285406974454,-0.004140539066292773,180.0,Itau Securities,1394,1,-180.0,-1.2266964826798268,-0.3721116410089494,-1.769163016266175,-1.1226570466516503,0.4117647058823529,-0.46227054862126776
