analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Kevin Wang,Mizuho Securities Asia Ex Japan,1819,TSM-US,2025Q1,2025,0.05603339051976109,816258.75,3674,20250401,15
Felix Pan,KGI Securities,671,TSM-US,2025Q1,2025,0.051682208666920824,816258.75,3674,20250304,43
Pierre Ferragu,New Street Research,1634,TSM-US,2025Q1,2025,0.05697019316304487,816258.75,3674,20250116,90
Charles Shi,Needham,477,TSM-US,2025Q1,2025,0.0555420002541619,816258.75,3674,20250116,90
Mehdi Hosseini,Susquehanna Financial Group,974,TSM-US,2025Q1,2025,0.054945850806964035,816258.75,3674,20250218,57
Leping Huang,Huatai Research,1271,TSM-US,2025Q1,2025,0.055568649129495495,816258.75,3674,20250116,90
Ling Ji Cao,First Shanghai,1701,TSM-US,2025Q1,2025,0.0522870313889948,816258.75,3674,20250121,85
Tony Shen,SPDB International,3451,TSM-US,2025Q1,2025,0.056482418350489255,816258.75,3674,20241021,177
Colin Liu,China Renaissance Securities (US),2903,TSM-US,2025Q1,2025,0.06149973313000381,816258.75,3674,20250116,90
Alex Bai,ABCI Securities,2281,TSM-US,2025Q1,2025,0.061316412504765536,816258.75,3674,20250116,90
James Kelleher,Argus Research,376,TSM-US,2025Q1,2025,0.045367899351887155,816258.75,3674,20250116,90
Mark Li,Bernstein Research,1140,TSM-US,2024Q4,2024,,1024291.2,3674,20250114,1
Matthew Bryson,Wedbush Securities,590,TSM-US,2024Q4,2024,0.04094393640184313,1024291.2,3674,20250109,6
Aaron Jeng,Nomura Research,143,TSM-US,2024Q4,2024,,1024291.2,3674,20250113,2
Li Yen Chen,Capital Securities Asia,1128,TSM-US,2024Q4,2024,0.04038297128968555,1024291.2,3674,20241118,58
Krish Sankar,TD Cowen,917,TSM-US,2024Q4,2024,0.03425793711073978,1024291.2,3674,20250110,5
Jorge Chang,Yuanta Research,762,TSM-US,2024Q4,2024,0.04316512228467264,1024291.2,3674,20250108,7
Pierre Ferragu,New Street Research,1634,TSM-US,2024Q4,2024,0.04551053724239202,1024291.2,3674,20241017,90
Sherman Shang,Fubon Securities,1084,TSM-US,2024Q4,2024,0.04473710061268925,1024291.2,3674,20250106,9
Kevin Wang,Mizuho Securities Asia Ex Japan,1819,TSM-US,2024Q4,2024,0.04536418552838118,1024291.2,3674,20241017,90
Felix Pan,KGI Securities,671,TSM-US,2024Q4,2024,0.0437168768038888,1024291.2,3674,20241127,49
Robert Sanders,Deutsche Bank Research,77,TSM-US,2024Q4,2024,0.04233128766013468,1024291.2,3674,20241018,89
Warren Lau,Aletheia Capital,2859,TSM-US,2024Q4,2024,0.05017194288318395,1024291.2,3674,20250103,12
Charles Shi,Needham,477,TSM-US,2024Q4,2024,0.042892131247151744,1024291.2,3674,20250103,12
Felix Hsu,Cathay Securities,3216,TSM-US,2024Q4,2024,0.043930239505797754,1024291.2,3674,20241211,35
Alex Bai,ABCI Securities,2281,TSM-US,2024Q4,2024,0.0439933718162945,1024291.2,3674,20241216,30
Rick Hsu,Daiwa Securities Co. Ltd.,467,TSM-US,2024Q4,2024,0.042772332776343104,1024291.2,3674,20241017,90
Colin Liu,China Renaissance Securities (US),2903,TSM-US,2024Q4,2024,0.0444928046989721,1024291.2,3674,20241017,90
