analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Aaron Rakers,Wells Fargo Securities,596,QCOM-US,2025Q2,2025,0.06220678912182774,169168.88,3663,20250501,89
Edward Snyder,Charter Equity Research,3077,QCOM-US,2025Q2,2025,0.06439400272603363,169168.88,3663,20250501,89
Jay Goldberg,Seaport Research Partners,1321,QCOM-US,2025Q2,2025,0.06220678912182774,169168.88,3663,20250508,82
sean Hao,Fubon Securities,1084,QCOM-US,2025Q2,2025,0.06,169168.88,3663,20250523,67
Han Jing Wen,China International Capital,898,QCOM-US,2025Q2,2025,0.06246641137145454,169168.88,3663,20250207,172
Ben Reitzes,Melius Research,3130,QCOM-US,2025Q2,2025,0.06240150580904783,169168.88,3663,20250501,89
Cody Acree,"Benchmark, a StoneX Company",1124,QCOM-US,2025Q2,2025,0.06259622249626794,169168.88,3663,20250501,89
Harsh V. Kumar,Piper Sandler Companies,570,QCOM-US,2025Q2,2025,0.06110339456091387,169168.88,3663,20250501,89
James Kelleher,Argus Research,376,QCOM-US,2025Q2,2025,0.06616602842863632,169168.88,3663,20250501,89
C.J. Muse,Cantor Fitzgerald,1190,QCOM-US,2025Q1,2025,0.05987012987012987,153291.61,3663,20250206,82
Stacy A. Rasgon,Bernstein Research,1140,QCOM-US,2025Q1,2025,,153291.61,3663,20250206,82
Joshua Buchalter,TD Cowen,917,QCOM-US,2025Q1,2025,0.07345238095238096,153291.61,3663,20250206,82
Chandler B. Converse,Cleveland Research Company,2295,QCOM-US,2025Q1,2025,0.07284348484848485,153291.61,3663,20250423,6
Vijay Rakesh,Mizuho Securities USA,1802,QCOM-US,2025Q1,2025,0.07061976911976912,153291.61,3663,20241216,134
Ross Seymore,Deutsche Bank Research,77,QCOM-US,2025Q1,2025,0.06829150793650793,153291.61,3663,20250206,82
Kevin Cassidy,Rosenblatt Securities,2623,QCOM-US,2025Q1,2025,0.07393939393939394,153291.61,3663,20250206,82
Ben Reitzes,Melius Research,3130,QCOM-US,2025Q1,2025,0.06658008658008659,153291.61,3663,20250417,12
Louis Miscioscia,Daiwa Securities Co. Ltd.,467,QCOM-US,2025Q1,2025,0.07018759018759019,153291.61,3663,20241204,146
John N. Vinh,KeyBanc Capital Markets,618,QCOM-US,2025Q1,2025,0.07754183982683983,153291.61,3663,20250404,25
Rick Schafer,Oppenheimer,498,QCOM-US,2025Q1,2025,0.07090909090909091,153291.61,3663,20250206,82
Mark Lipacis,Evercore ISI,1772,QCOM-US,2025Q1,2025,0.06564213564213564,153291.61,3663,20250206,82
Edward Snyder,Charter Equity Research,3077,QCOM-US,2025Q1,2025,0.06650793650793652,153291.61,3663,20250221,67
Gary Mobley,Loop Capital Markets,1009,QCOM-US,2025Q1,2025,0.0691053391053391,153291.61,3663,20250206,82
Cody Acree,"Benchmark, a StoneX Company",1124,QCOM-US,2025Q1,2025,0.07004329004329005,153291.61,3663,20250206,82
Han Jing Wen,China International Capital,898,QCOM-US,2025Q1,2025,0.06867243867243866,153291.61,3663,20250207,81
sean Hao,Fubon Securities,1084,QCOM-US,2025Q1,2025,0.06968253968253968,153291.61,3663,20250206,82
