analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score,factor_alpha,factor_alpha_tstat,factor_alpha_annualized,loading_Mkt-RF,loading_SMB,loading_HML,loading_MOM,loading_RMW,loading_CMA,n_factor_obs,r_squared,factor_alpha_z,partial_reliability_score_with_factor_raw,partial_reliability_score_with_factor
Dawei Wang,3,0.033595094828145496,-0.033595094828145496,-0.0035218812448136383,82.66666666666667,Bocom International,1746,1,-82.66666666666667,0.48788902683637586,0.6414327631816755,-0.17400856861100028,0.31843774046901707,0.23076923076923078,0.07348563241592702,,,,,,,,,,3,,,0.31843774046901707,0.07348563241592702
Irene Weng,3,0.03141872825925147,-0.03141872825925147,-0.003631805070378175,89.0,Fubon Securities,1084,1,-89.0,0.6375986176701443,0.6271492983962126,-0.3145651767090935,0.31672757978575444,0.23076923076923078,0.07309097995055872,,,,,,,,,,3,,,0.31672757978575444,0.07309097995055872
Rong Jin,11,0.03452890123996897,-0.03452890123996897,-0.004614382005098434,86.63636363636364,Huaan Securities,3624,1,-86.63636363636364,0.42365362741876567,0.49947358319973656,-0.262108643543298,0.2203395223584014,0.5238095238095238,0.11541594028297217,0.0374867382805016,7.934942994547167,0.1499469531220064,-0.0009347667176715255,0.00014993535922332802,-0.0006177176266777152,0.00026765539524208244,,,7,0.6047193067966663,-0.11712227564347348,0.1359740728579327,0.07122451435415522
Brad Zelnick,7,0.0323308807818584,-0.0323308807818584,-0.0035994406973637867,84.14285714285714,Deutsche Bank Research,77,1,-84.14285714285714,0.5748527627717812,0.6313547141000465,-0.2067698832804805,0.3331458645304491,0.4117647058823529,0.13717770892430256,0.03413193840587048,8.566860082089516,0.1365277536234819,-0.0007330663907647202,7.772054213138337e-05,-0.00021933531838345531,0.00017462674608229733,,,7,0.710595034585963,-0.3358388172298511,0.16589969409037406,0.06831163874309519
Manish A. Somaiya,1,0.027367851276691,-0.027367851276691,,50.0,Cantor Fitzgerald,1190,1,-50.0,0.9162534841089551,,0.5509676205265339,0.7336105523177445,0.09090909090909091,0.06669186839252222,,,,,,,,,,1,,,0.7336105523177445,0.06669186839252222
Edward H. Yang,7,0.031498776973330915,-0.031498776973330915,-0.008713849234653296,,Oppenheimer,498,1,,0.6320921646659092,-0.03320980469898981,,0.2994411799834597,0.4117647058823529,0.123299309404954,0.03752092272463218,2.21983156039269,0.15008369089852872,-0.0011421672302791412,0.0001480871342697574,-0.0012218794007009164,-0.0003227749010359247,,,7,0.11124028990088641,-0.1148936171017728,0.16132958095504887,0.06642982745207894
Egor Tolmachev,2,0.03322756632572525,-0.03322756632572525,-0.0019757727153706488,83.5,Freedom Broker,3713,1,-83.5,0.513170862398224,0.8423335835578486,-0.192502859150223,0.3876671956019499,0.16666666666666666,0.06461119926699165,,,,,,,,,,2,,,0.3876671956019499,0.06461119926699165
Patrick O'Shaughnessy,11,0.03680221736430767,-0.03680221736430767,-0.003713348495620214,88.27272727272727,Raymond James,402,1,-88.27272727272727,0.26727499540205263,0.61655357324792,-0.29842470496577167,0.19513462122806702,0.5238095238095238,0.10221337302422559,0.03761915703285976,24.105631004135507,0.15047662813143903,7.294576778335995e-05,-0.00020885846736556012,-0.0003175690122326446,-0.0004711542722494335,,,11,0.580031091701614,-0.10848922072536345,0.1192286607397094,0.062453108006514456
Chris Kotowski,12,0.055557375456294356,-0.055557375456294356,-0.008516123469895042,56.916666666666664,Oppenheimer,498,1,-56.916666666666664,-1.0228693599217065,-0.007517385575119866,0.39746500905098464,-0.2109739121486139,0.5454545454545454,-0.1150766793537894,0.05584797532891662,14.187105489652225,0.22339190131566647,-0.00013600183794789837,-0.0011831439264865717,-0.0002864141827224612,-0.00016890956791108637,,,7,0.8840541000224882,1.079940564630589,0.11175470704618684,0.06095711293428373
Xiao Yu Han,13,0.03157314475240736,-0.03157314475240736,-0.007518514642703169,84.61538461538461,First Shanghai,1701,1,-84.61538461538461,0.6269764962229736,0.12211156865460931,-0.21725675571810577,0.17727710305315902,0.5652173913043478,0.10020010172569857,0.037641880333448154,5.796990864747572,0.15056752133379261,-0.0008039699669240015,0.0008165643263202079,-0.000670394951352284,-0.0014115550458559155,,,8,0.38046914851488844,-0.10700777267962322,0.10620588411996346,0.0600294127634576
Jun Xia,4,0.0327768957075995,-0.0327768957075995,-0.005996241597912221,86.25,Guosheng Securities,3586,1,-86.25,0.5441719422736119,0.31991521420154584,-0.25353401792965824,0.20351771284849984,0.2857142857142857,0.058147917956714236,,,,,,,,,,3,,,0.20351771284849984,0.058147917956714236
Timothy Horan,8,0.03679468641193036,-0.03679468641193036,-0.004952057076124016,78.125,Oppenheimer,498,1,-78.125,0.2677930403927774,0.4555961984639689,-0.07321468517223588,0.21672485122817017,0.4444444444444444,0.09632215610140896,0.03675597907552888,9.460709072767001,0.14702391630211553,0.00021512268963371837,-0.0002477681483181392,-0.00033601687941383143,-0.0006999135961790521,,,8,0.2700648657978272,-0.1647642012476401,0.12135258810921759,0.0539344836040967
Rob Wilson,1,0.0365876436781609,-0.0365876436781609,,35.0,Tiburon Research Group,1033,1,-35.0,0.2820352564793267,,0.8838648502325445,0.5829500533559355,0.09090909090909091,0.05299545939599414,,,,,,,,,,1,,,0.5829500533559355,0.05299545939599414
Amit Daryanani,6,0.02846189869941705,-0.02846189869941705,-0.005365397851182981,80.0,Evercore ISI,1772,1,-80.0,0.8409953018017854,0.4018868376895439,-0.1148268388854872,0.37601843353528075,0.375,0.14100691257573028,0.030437941480248868,4.677942658554359,0.12175176592099547,-0.0005726966752456841,-0.0008346422888255152,-0.0010184878159640554,0.000422616528576249,,,6,0.7258360831801729,-0.5766693473345735,0.13784648831781718,0.05169243311918144
Matthew O'Connor,7,0.06099524849798028,-0.06099524849798028,-0.009859626643042112,48.57142857142857,Deutsche Bank Research,77,1,-48.57142857142857,-1.3969339865854418,-0.18209173435028508,0.582672118593773,-0.3321178674473179,0.4117647058823529,-0.13675441600771915,0.06202319886134155,3.2143496384411177,0.2480927954453662,-0.00026129554290656127,-0.0007961801419097112,-0.0005245220764063373,0.00036130297779610914,,,7,0.0953124411271975,1.4825349324044053,0.12154533251561286,0.05004807809466412
Jeff Pu,6,0.03690271123807845,-0.03690271123807845,-0.00724421640164468,75.83333333333333,Haitong International Research,2898,1,-75.83333333333333,0.2603621449022543,0.1577537894993807,-0.02235538618937305,0.13192018273742065,0.375,0.04947006852653274,,,,,,,,,,3,,,0.13192018273742065,0.04947006852653274
Steve Wong,1,0.0305894934153609,-0.0305894934153609,,61.0,SDIC Securities International,1967,1,-61.0,0.6946406670005784,,0.30684298540879285,0.5007418262046857,0.09090909090909091,0.04552198420042597,,,,,,,,,,1,,,0.5007418262046857,0.04552198420042597
Martin Yang,8,0.02666607208483214,-0.02666607208483214,-0.004468478194269471,71.125,Oppenheimer,498,1,-71.125,0.9645280152336602,0.5184322751242348,0.08213735535723571,0.5216992152383769,0.4444444444444444,0.23186631788372306,0.021432162893565827,4.246713803468183,0.0857286515742633,0.0008772241931508725,-0.0013443931789776664,0.000461828605465017,0.0009009265500646538,,,8,0.4941317935484141,-1.1638020587868625,0.10032389673206704,0.044588398547585346
Daniel T. Fannon,22,0.049192908221562144,-0.049192908221562144,-0.013656882796451494,35.27272727272727,Jefferies,512,1,-35.27272727272727,-0.5850654535370923,-0.6755059170359294,0.8778121733287988,-0.12758639908140765,0.6875,-0.08771564936846776,0.0488944282104023,7.630401278889542,0.1955777128416092,0.00010049849121066833,-0.0007149083395391255,-0.00019066069996205256,-0.00023483221465800543,,,8,0.4267388545443751,0.6266033062683155,0.06096102725602315,0.041910706238515914
Hui Ting Tang,3,0.0309120904047184,-0.0309120904047184,-0.002610010690325589,116.66666666666667,Mega Intl Invst Serv,1175,1,-116.66666666666667,0.6724496151937774,0.7599209152000361,-0.9285756226112909,0.1679316359275075,0.23076923076923078,0.038753454444809425,,,,,,,,,,3,,,0.1679316359275075,0.038753454444809425
Melissa Weathers,6,0.03202042036295651,-0.03202042036295651,-0.008222237656900102,,Deutsche Bank Research,77,1,,0.5962089547608452,0.03067003775464646,,0.31343949625774586,0.375,0.1175398110966547,0.03430352764980786,2.360846734584695,0.13721411059923144,-0.0006939941690619198,-0.0014816876666875853,-0.0011353179785843148,0.0004052268278471254,,,6,0.581581768647139,-0.3246520378659904,0.10074231821650044,0.03777836933118767
Joe Quatrochi,6,0.0310463862600336,-0.0310463862600336,-0.00786604864220303,,Wells Fargo Securities,596,1,,0.6632115677815134,0.07695311808109845,,0.37008234293130593,0.375,0.1387808785992397,0.03251788481007917,2.655562142421378,0.13007153924031667,-0.0006242691131183084,-0.0016321098520858661,-0.00101578232572833,0.0005582783669351977,,,6,0.6753113895771207,-0.4410672164187442,0.09969915648128923,0.03738718368048346
Dan Ives,9,0.027084378657855953,-0.027084378657855953,-0.0041333325941370486,82.11111111111111,Wedbush Securities,590,1,-82.11111111111111,0.9357532183839296,0.5619809812660511,-0.16167904158485172,0.445351719355043,0.47368421052631576,0.21095607758923088,0.023449494317159057,15.476823130340987,0.09379797726863623,0.0004502536227277874,-0.0006499100896947329,0.00048522911280645894,0.0007189794325974084,,,6,0.945031851343137,-1.0322819178871465,0.07594331004449562,0.035973146863182134
Brian Brophy,5,0.03109685572538622,-0.03109685572538622,-0.009748146697758817,82.6,Stifel Nicolaus,548,1,-82.6,0.6597398350708885,-0.16760606789388593,-0.17252902536786224,0.10653491393638011,0.3333333333333333,0.035511637978793364,,,,,,,,,,5,,,0.10653491393638011,0.035511637978793364
Kazuya Nishimura,9,0.06653792842832419,-0.06653792842832419,-0.013037045671355108,30.444444444444443,Daiwa Securities Co. Ltd.,467,1,-30.444444444444443,-1.7782081507608298,-0.5949644902472583,0.9849669718469625,-0.46273522305370857,0.47368421052631576,-0.21919036881491458,0.06501569208402752,7.39991697664991,0.2600627683361101,-0.00047957062572315517,-0.001273858014644978,-0.0011591243735114916,0.000839734039566819,,,9,0.4215222232410949,1.6776308525324326,0.07235629584282671,0.03427403487291791
Gil Luria,11,0.027481472116468585,-0.027481472116468585,-0.004318092042376416,82.27272727272727,DA Davidson,556,1,-82.27272727272727,0.908437645694411,0.5379734009334399,-0.16526581308336744,0.42704841118149445,0.5238095238095238,0.22369202490459233,0.02350535559346747,12.841221490310232,0.09402142237386989,0.0004056986732383118,-0.0010379407012904363,0.0003442429062270859,0.0009990989367387874,,,7,0.8800613604787616,-1.0286400359212002,0.06312629940582076,0.033066156831620404
James West,3,0.05492667592459797,-0.05492667592459797,-0.003451451709357774,41.666666666666664,Melius Research,3130,1,-41.666666666666664,-0.9794843115668708,0.6505843532430107,0.735910525918762,0.13567018919830065,0.23076923076923078,0.031308505199607845,,,,,,,,,,3,,,0.13567018919830065,0.031308505199607845
Yan Hui Hao,1,0.0343552787357801,-0.0343552787357801,,68.0,Founder Securities,1545,1,-68.0,0.43559690684290187,,0.15149094487932124,0.29354392586111155,0.09090909090909091,0.026685811441919234,,,,,,,,,,1,,,0.29354392586111155,0.026685811441919234
Hannah Rudoff,1,0.0276303992181358,-0.0276303992181358,,89.0,Piper Sandler Companies,570,1,-89.0,0.898193132764777,,-0.3145651767090935,0.2918139780278417,0.09090909090909091,0.02652854345707652,,,,,,,,,,1,,,0.2918139780278417,0.02652854345707652
Ian Chi,1,0.0333738733198629,-0.0333738733198629,,72.0,Cathay Securities,3216,1,-72.0,0.50310658345665,,0.06271835029105176,0.2829124668738509,0.09090909090909091,0.025719315170350084,,,,,,,,,,1,,,0.2829124668738509,0.025719315170350084
John DiFucci,7,0.03210690064719991,-0.03210690064719991,-0.0035834990802199665,102.14285714285714,Guggenheim Securities,1515,1,-102.14285714285714,0.5902600819219067,0.6334261624500988,-0.6062465589276932,0.20581322848143746,0.4117647058823529,0.0847466234923566,0.03349356114027835,8.642149372116164,0.1339742445611134,-0.0006453903908891028,0.00021170206402667133,-5.987642527012266e-05,9.599133817910746e-05,,,7,0.7237120243175071,-0.37745789227915816,0.059995448291288556,0.024704008119942344
Bill Katz,11,0.04438308676439041,-0.04438308676439041,-0.013786538304329608,33.45454545454545,TD Cowen,917,1,-33.45454545454545,-0.25420372618452397,-0.692353309960142,0.9181633526871031,-0.00946456115252096,0.5238095238095238,-0.004957627270368122,0.042543563492396665,28.321787986441038,0.17017425396958666,0.00046460015782962113,-0.0013225799677604735,-9.741707775872972e-05,-0.0006005157878520983,,,6,0.9938006379338382,0.2125579923558513,0.046041077224572104,0.024116754736680627
Ishan Majumdar,5,0.03722232831233596,-0.03722232831233596,-0.008658413003677418,75.6,Baptista Research,3454,1,-75.6,0.23837607780561892,-0.026006439560302384,-0.017176984838390644,0.06506421780230863,0.3333333333333333,0.02168807260076954,,,,,,,,,,3,,,0.06506421780230863,0.02168807260076954
Adam R. Thalhimer,5,0.03276301813466676,-0.03276301813466676,-0.009636967037270659,84.2,Thompson Davis & Co,1020,1,-84.2,0.5451265635195088,-0.1531594203423959,-0.2080380632031702,0.061309693324647564,0.3333333333333333,0.020436564441549187,,,,,,,,,,5,,,0.061309693324647564,0.020436564441549187
Felix Hsu,8,0.03791283013038603,-0.03791283013038603,-0.007575696350666126,68.125,IBF Securities,3105,2,-68.125,0.1908773034135912,0.11468139682546381,0.1487168012984378,0.1514251671791643,0.4444444444444444,0.0673000743018508,0.03494944788224202,4.391164933341296,0.13979779152896807,0.0001785993416572667,-0.0015693256131123232,0.000247203852235354,0.0004956344247563086,,,8,0.5622696320412823,-0.282541198275536,0.04293357581548922,0.01908158925132854
Brennan Hawken,2,0.056955635105660554,-0.056955635105660554,-0.004864827040888451,30.5,BMO Capital Markets,181,1,-30.5,-1.1190539287245436,0.46693083979511857,0.9837340191443475,0.11053697673830754,0.16666666666666666,0.018422829456384588,,,,,,,,,,2,,,0.11053697673830754,0.018422829456384588
Robert Sanders,8,0.03865955662518651,-0.03865955662518651,-0.009076717384230855,56.875,Deutsche Bank Research,77,1,-56.875,0.13951090236740896,-0.08036076955705132,0.3983897235779457,0.1525132854627678,0.4444444444444444,0.0677836824278968,0.0347429555801409,3.240657499815931,0.1389718223205636,0.00034752280109391176,-0.0017956147009570024,0.00034628889938977727,0.0006437071965129644,,,8,0.4467259715897264,-0.29600348630090795,0.04038409252184885,0.017948485565266157
Alec Huang,1,0.0500444823663253,-0.0500444823663253,,29.0,Mega Intl Invst Serv,1175,1,-29.0,-0.643644196015155,,1.0170237421149486,0.1866897730498968,0.09090909090909091,0.01697179754999062,,,,,,,,,,1,,,0.1866897730498968,0.01697179754999062
Laura Martin,6,0.025859618838087416,-0.025859618838087416,-0.004252301401994044,83.66666666666667,Needham,477,1,-83.66666666666667,1.0200029463975175,0.5465222145349367,-0.19620171725806765,0.4567744812247955,0.375,0.17129043045929832,0.020305935173254783,21.36911954936913,0.08122374069301913,0.0007679579889689359,-0.0016566835633929483,0.000386614472274699,0.0011451411014061926,,,6,0.9933092727698654,-1.237226597129027,0.03327421163633987,0.01247782936362745
Xiang Li,1,0.0460274852298998,-0.0460274852298998,,47.0,Citic Securities,1123,1,-47.0,-0.3673198826986314,,0.617547066467736,0.12511359188455232,0.09090909090909091,0.011373962898595666,,,,,,,,,,1,,,0.12511359188455232,0.011373962898595666
Devin Ryan,6,0.0577949271350738,-0.0577949271350738,-0.00705741410682193,75.83333333333333,Citizens,805,1,-75.83333333333333,-1.176787799529843,0.18202681662740675,-0.02235538618937305,-0.33903878969726975,0.375,-0.12713954613647616,0.05666050473944954,5.664175706348819,0.22664201895779815,-0.000188536688527989,-0.0017434164616457436,-0.0007760104821470965,0.001277243125297811,,,6,0.730818683849465,1.1329135076525685,0.02894928464018981,0.010855981740071179
Tian Zi Fu,11,0.029135953433232865,-0.029135953433232865,-0.004961109556785792,100.18181818181819,Everbright Securities,1299,1,-100.18181818181819,0.794627902191153,0.4544199221827396,-0.5627249297626651,0.22877429820374248,0.5238095238095238,0.11983415620196035,0.029883954562587706,4.6879904553387215,0.11953581825035083,-0.00034260377500251385,-0.0002825439784011603,-7.24560411214734e-05,2.452612241377866e-05,,,8,0.25308365978948133,-0.6127865845001047,0.01838407752778068,0.009629754895504166
Alex Bai,3,0.05052297394313913,-0.05052297394313913,-0.0076879629087960024,44.666666666666664,ABCI Securities,2281,1,-44.666666666666664,-0.6765590455658013,0.10009351816132692,0.6693310799775599,0.030955184191028533,0.23076923076923078,0.007143504044083508,,,,,,,,,,3,,,0.030955184191028533,0.007143504044083508
Mark Rosen,1,0.0339434807227055,-0.0339434807227055,,89.0,ARC Independent Research,940,1,-89.0,0.46392398782489214,,-0.3145651767090935,0.07467940555789931,0.09090909090909091,0.006789036868899938,,,,,,,,,,1,,,0.07467940555789931,0.006789036868899938
Dan Zhao,1,0.034575023456107,-0.034575023456107,,89.0,SPDB International,3451,1,-89.0,0.42048093665744757,,-0.3145651767090935,0.05295787997417703,0.09090909090909091,0.004814352724925185,,,,,,,,,,1,,,0.05295787997417703,0.004814352724925185
Je-Min Park,1,0.0353377754000291,-0.0353377754000291,,89.0,SK Securities,1095,1,-89.0,0.36801216459288316,,-0.3145651767090935,0.026723493941894827,0.09090909090909091,0.0024294085401722573,,,,,,,,,,1,,,0.026723493941894827,0.0024294085401722573
Billy Fitzsimmons,1,0.0355080005836292,-0.0355080005836292,,89.0,Piper Sandler Companies,570,1,-89.0,0.35630258269128096,,-0.3145651767090935,0.020868702991093724,0.09090909090909091,0.0018971548173721568,,,,,,,,,,1,,,0.020868702991093724,0.0018971548173721568
Peng Rui Huang,4,0.031712884655004825,-0.031712884655004825,-0.010822901526252975,88.0,Capital Securities Asia,1128,1,-88.0,0.6173639594655983,-0.30725934748967076,-0.29237202806202617,0.0059108613046337894,0.2857142857142857,0.001688817515609654,,,,,,,,,,2,,,0.0059108613046337894,0.001688817515609654
Steve Barger,8,0.03414835627929923,-0.03414835627929923,-0.0085427059484199,,KeyBanc Capital Markets,618,1,,0.4498308492020753,-0.010971503860852286,,0.2194296726706115,0.4444444444444444,0.09752429896471622,0.03272301428191072,6.111323110280191,0.13089205712764287,-0.0005217829190128246,-0.001243964822030117,-0.0008230316651550037,0.0003705961999899385,,,8,0.596390600908584,-0.4276937782605678,0.003721855693551731,0.0016541580860229914
Andrew Uerkwitz,1,0.0357465277777777,-0.0357465277777777,,89.0,Jefferies,512,1,-89.0,0.33989458913491727,,-0.3145651767090935,0.01266470621291188,0.09090909090909091,0.0011513369284465347,,,,,,,,,,1,,,0.01266470621291188,0.0011513369284465347
Seung-Woo Lee,1,0.0367127354452054,-0.0367127354452054,,89.0,Eugene Investment & Securities,1775,1,-89.0,0.2734303470267699,,-0.3145651767090935,-0.020567414841161813,0.09090909090909091,-0.0018697649855601648,,,,,,,,,,1,,,-0.020567414841161813,-0.0018697649855601648
Thomas Blakey,2,0.032027276604131405,-0.032027276604131405,-0.003164591495669101,134.5,Cantor Fitzgerald,1190,1,-134.5,0.5957373223274025,0.6878588725706423,-1.324353440150659,-0.01358574841753805,0.16666666666666666,-0.002264291402923008,,,,,,,,,,2,,,-0.01358574841753805,-0.002264291402923008
Ella Ji,2,0.03211546077084895,-0.03211546077084895,-0.003295268279294449,133.5,China Renaissance Securities (US),2903,1,-133.5,0.589671241499847,0.6708787754205991,-1.3021602915035915,-0.013870091527715086,0.16666666666666666,-0.0023116819212858474,,,,,,,,,,2,,,-0.013870091527715086,-0.0023116819212858474
Ya Li Guo,1,0.0368698020524293,-0.0368698020524293,,89.0,Huatai Research,1271,1,-89.0,0.26262592747850977,,-0.3145651767090935,-0.02596962461529187,0.09090909090909091,-0.0023608749650265337,,,,,,,,,,1,,,-0.02596962461529187,-0.0023608749650265337
Durgesh Chopra,1,0.0426042428675932,-0.0426042428675932,,72.0,Evercore ISI,1772,1,-72.0,-0.13183923311018494,,0.06271835029105176,-0.03456044140956659,0.09090909090909091,-0.0031418583099605993,,,,,,,,,,1,,,-0.03456044140956659,-0.0031418583099605993
Rick Hsu,8,0.038365792925733076,-0.038365792925733076,-0.008856482470872434,78.75,Daiwa Securities Co. Ltd.,467,1,-78.75,0.1597185474744265,-0.05174351926277707,-0.08708540307665298,0.006963208378332146,0.4444444444444444,0.0030947592792587315,0.038195881617376214,3.7047324031935376,0.15278352646950485,-0.0005287929947560342,-0.0012017924481675102,-0.00020766862966101847,0.00032890483241886315,,,8,0.4625630641072894,-0.07088959890376385,-0.012499993442191853,-0.005555552640974157
Mehdi Hosseini,12,0.0401742182227381,-0.0401742182227381,-0.012244621206136716,58.6,Susquehanna Financial Group,974,1,-58.6,0.03531918610873477,-0.4919971227456515,0.3601065421617545,-0.03219046482505409,0.5454545454545454,-0.01755843535912041,,,,,,,,,,5,,,-0.03219046482505409,-0.01755843535912041
Lun Ke Zhang,7,0.0327683845127744,-0.0327683845127744,-0.004533859984047551,114.57142857142857,Guosen Securities,1894,1,-114.57142857142857,0.5447574169417971,0.5099365874322388,-0.8820756921126733,0.05753943742045416,0.4117647058823529,0.02369270952606936,0.03380837451116572,6.533402480780635,0.1352334980446629,-0.0007041030929934564,-0.0001182549097003593,-0.00016389995820957192,0.0004801580349023411,,,7,0.6922975090942711,-0.3569336004290498,-0.04607882204192183,-0.018973632605497226
Szeho Ng,1,0.0397617787276015,-0.0397617787276015,,98.0,China Renaissance Securities (US),2903,1,-98.0,0.06369039385613416,,-0.5143035145326998,-0.22530656033828284,0.09090909090909091,-0.02048241457620753,,,,,,,,,,1,,,-0.22530656033828284,-0.02048241457620753
Alexander Dwyer,1,0.0517128941297103,-0.0517128941297103,,62.0,KeyBanc Capital Markets,618,1,-62.0,-0.7584121978805507,,0.28464983676172545,-0.23688118055941262,0.09090909090909091,-0.02153465277812842,,,,,,,,,,1,,,-0.23688118055941262,-0.02153465277812842
Sun-Woo Kim,1,0.0557025052192066,-0.0557025052192066,,50.0,Meritz Securities,1778,1,-50.0,-1.0328526585690638,,0.5509676205265339,-0.24094251902126496,0.09090909090909091,-0.02190386536556954,,,,,,,,,,1,,,-0.24094251902126496,-0.02190386536556954
Tony Shen,9,0.03724474824781606,-0.03724474824781606,-0.008693156671836757,90.33333333333333,SPDB International,3451,1,-90.33333333333333,0.23683383790209442,-0.030521020072062043,-0.3441560415718499,-0.045947741247272515,0.47368421052631576,-0.021764719538181716,0.03855900038882071,4.181620646672082,0.15423600155528283,-0.0005805935339082034,-0.0019932894302083564,-0.0006177068315860897,0.000750924901607635,,,7,0.7532481845088382,-0.04721603122659602,-0.04626481374210339,-0.021914911772575287
Shi Feng Cui,2,0.02834852802400815,-0.02834852802400815,-0.0005269120297871493,179.0,China Securities,697,1,-179.0,0.848793931715789,1.0305980519321192,-2.3119485549451566,-0.14418552376574953,0.16666666666666666,-0.02403092062762492,,,,,,,,,,2,,,-0.14418552376574953,-0.02403092062762492
Tom Forte,10,0.02702802034255398,-0.02702802034255398,-0.004704627001449785,111.8,Maxim Group,1063,2,-111.8,0.9396300378703759,0.4877471788390007,-0.8205689658622295,0.202269416949049,0.5,0.1011347084745245,0.0268690451387988,10.5274768346559,0.1074761805551952,-0.0003349911572622679,-0.0006816308333281277,-0.0004171964997767966,0.0003044785337415868,,,10,0.47507260058032486,-0.8093439312896189,-0.05063392011061796,-0.02531696005530898
Brian Bedell,19,0.04859097123921789,-0.04859097123921789,-0.016876457079321918,23.105263157894736,Deutsche Bank Research,77,1,-23.105263157894736,-0.5436589457261101,-1.093856312479206,1.1478465130871351,-0.16322291503939365,0.6551724137931034,-0.10693915123270618,0.04428189681678684,12.237150129077563,0.17712758726714736,0.0006900098122921252,-0.0015892073156912629,-0.00020047136909148407,-0.0003271440937038662,,,10,0.724581715104718,0.32588882192635593,-0.04094498079795625,-0.026826021902109264
Nicholas Amicucci,1,0.0582941176470588,-0.0582941176470588,,47.0,Evercore ISI,1772,1,-47.0,-1.2111265034805065,,0.617547066467736,-0.29678971850638525,0.09090909090909091,-0.026980883500580477,,,,,,,,,,1,,,-0.29678971850638525,-0.026980883500580477
Kyle Voigt,14,0.04863980453347071,-0.04863980453347071,-0.014866927388312719,41.5,Keefe Bruyette & Woods,525,1,-41.5,-0.5470181282306313,-0.8327387028121337,0.7396093840266065,-0.2133824823387195,0.5833333333333334,-0.12447311469758639,0.045997901731013424,9.023749727464201,0.1839916069240537,-6.5609902243849295e-06,-0.0011736649996105966,-0.00040365027048747256,-6.456133817605699e-05,,,7,0.6421618247805452,0.43776394837518323,-0.05059587466024383,-0.02951426021847557
Brian McKenna,5,0.05338824517552924,-0.05338824517552924,-0.00841238490349908,47.8,Citizens,805,1,-47.8,-0.8736575444858964,0.005962368722015581,0.5997925475500822,-0.0893008760712662,0.3333333333333333,-0.029766958690422066,,,,,,,,,,5,,,-0.0893008760712662,-0.029766958690422066
Warren Lau,13,0.034069296066952984,-0.034069296066952984,-0.013015746589587665,29.076923076923077,Aletheia Capital,2859,1,-29.076923076923077,0.4552693043827215,-0.5921968947526005,1.015316576834405,0.2927963288215087,0.5652173913043478,0.16549357715998317,0.022528452117130362,2.109804587673916,0.09011380846852145,0.0018102163156240784,-0.0018911754117256628,0.0013101378567633316,0.0012388111089921972,,,8,0.2883524551700639,-1.0923293639863076,-0.05348509438044541,-0.030230705519382187
Chih Sheng Tsai,1,0.0531525416190113,-0.0531525416190113,,71.0,IBF Securities,3105,1,-71.0,-0.8574437855039724,,0.08491149893811913,-0.38626614328292663,0.09090909090909091,-0.035115103934811515,,,,,,,,,,1,,,-0.38626614328292663,-0.035115103934811515
J.R. Weston,4,0.061036800370905114,-0.061036800370905114,-0.012034794500163816,7.75,Raymond James,402,1,-7.75,-1.3997922890345165,-0.46473231140542015,1.4886281508651302,-0.1252988165249355,0.2857142857142857,-0.03579966186426728,,,,,,,,,,4,,,-0.1252988165249355,-0.03579966186426728
Andrew Weisel,3,0.058867502903867,-0.058867502903867,-0.003978391995481069,70.66666666666667,Scotiabank GBM,810,1,-70.66666666666667,-1.2505689730597431,0.5821139103501278,0.09230921515380815,-0.1920486158519357,0.23076923076923078,-0.0443189113504467,,,,,,,,,,3,,,-0.1920486158519357,-0.0443189113504467
Satoshi Tanaka,6,0.03138936897818022,-0.03138936897818022,-0.0037859366518906423,130.5,Daiwa Securities Co. Ltd.,467,1,-130.5,0.6396182066581262,0.6071214927266537,-1.2355808455623893,0.0037196179407968564,0.375,0.001394856727798821,0.03143545221718424,4.537268668159838,0.12574180886873695,-0.00039658730504190623,-3.0241204482273925e-05,0.00014505540334429712,0.00021261099276694194,,,6,0.7878239350936755,-0.5116365266803244,-0.12511941821448347,-0.0469197818304313
James Fotheringham,2,0.0747372303412535,-0.0747372303412535,-0.001918676980996195,46.0,BMO Capital Markets,181,1,-46.0,-2.3422280874992314,0.8497525840079272,0.6397402151148034,-0.28424509612550025,0.16666666666666666,-0.04737418268758337,,,,,,,,,,2,,,-0.28424509612550025,-0.04737418268758337
David Konrad,3,0.07170177994095538,-0.07170177994095538,-0.00580222148802234,22.0,Keefe Bruyette & Woods,525,1,-22.0,-2.133423172040636,0.3451261217827847,1.1723757826444203,-0.20530708920447696,0.23076923076923078,-0.04737855904718699,,,,,,,,,,3,,,-0.20530708920447696,-0.04737855904718699
Gary Mobley,8,0.060516841846841016,-0.060516841846841016,-0.014426589899299777,56.0,Loop Capital Markets,1009,2,-56.0,-1.3640249789679388,-0.7755213981401552,0.41780872864412966,-0.5739125494879882,0.4444444444444444,-0.2550722442168836,0.05906422468027284,5.7124256316379345,0.23625689872109135,0.0012197512158277208,-0.001106035475452431,-0.00014560726291005063,-0.001766004279895489,,,8,0.5899543189825946,1.2896242898290735,-0.10802833965872277,-0.048012595403876784
