analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score,factor_alpha,factor_alpha_tstat,factor_alpha_annualized,loading_Mkt-RF,loading_SMB,loading_HML,loading_MOM,loading_RMW,loading_CMA,n_factor_obs,r_squared,factor_alpha_z,partial_reliability_score_with_factor_raw,partial_reliability_score_with_factor
Youssef Squali,12,0.031067795484509584,-0.031067795484509584,-0.0067110566092020395,46.416666666666664,Truist Securities,852,1,-46.416666666666664,-0.7292558889290414,-1.6009832554741734,0.6658570500544837,-0.5547940314495771,0.5454545454545454,-0.30261492624522385,0.029519728949881596,9.240612538927662,0.11807891579952638,0.00043816818013966356,-0.0007920537294890793,-2.1491840273049466e-05,-0.0005566333989132022,,,12,0.3538768334871395,1.03141698772461,-0.15824127665603033,-0.08631342363056199
John Blackledge,12,0.03310641101914535,-0.03310641101914535,-0.00582401641300979,70.83333333333333,TD Cowen,917,1,-70.83333333333333,-1.1320782363412139,-1.0700779788905117,-0.11026648917361927,-0.7708075681351149,0.5454545454545454,-0.42044049171006265,0.03114730444368815,12.509758857375152,0.1245892177747526,0.0004317286328389921,-0.0008792468256553148,0.0002275052098626844,-0.0005462487740593592,,,12,0.4788391469977201,1.5783549463937856,-0.18351693950288972,-0.10010014881975803
Thomas Champion,12,0.03216582555359111,-0.03216582555359111,-0.006631286633000924,75.66666666666667,Piper Sandler Companies,570,1,-75.66666666666667,-0.9462222773636308,-1.5532398708339734,-0.26390186553959216,-0.9211213379123988,0.5454545454545454,-0.5024298206794903,0.0324208603504966,10.107663218795263,0.1296834414019864,2.30054279050501e-05,-0.0006815063882350728,-0.00015543451963863578,-0.0006401577272863335,,,12,0.33284637299105346,2.0063265339308947,-0.18925936995157544,-0.10323238360995023
Ye Tao,5,0.027386995186663272,-0.027386995186663272,-0.004603720137733535,86.2,China International Capital,898,1,-86.2,-0.001944342861190546,-0.33971453615071895,-0.5987210305854359,-0.3134599698657818,0.3333333333333333,-0.10448665662192726,,,,,,,,,,5,,,-0.3134599698657818,-0.10448665662192726
Nathaniel Schindler,6,0.02753377781215922,-0.02753377781215922,-0.0051987491293267836,62.5,Scotiabank GBM,810,1,-62.5,-0.030948007729350146,-0.6958472488656281,0.1546220907677127,-0.1907243886090885,0.375,-0.07152164572840819,0.02474236863423274,10.03327134081337,0.09896947453693096,0.0006077336295618214,-0.0012390638733516418,0.0003466079144623163,-0.0001247111109294127,,,6,0.9698527029153866,-0.5739891570662833,-0.2865405807233872,-0.10745271777127019
Josh J. Beck,10,0.02804443355992704,-0.02804443355992704,-0.005148991907128087,50.2,Raymond James,402,1,-50.2,-0.13185155895834821,-0.6660668940104257,0.5455976347611188,-0.08410693940255172,0.5,-0.04205346970127586,0.024445738509805914,10.080481086940967,0.09778295403922366,0.0007470104413008005,-0.0007722001468187262,0.0002299494051563828,-0.0002141287570386714,,,10,0.6427076201879371,-0.6736701091027082,-0.23149773182759084,-0.11574886591379542
Tian Zi Fu,3,0.028264322331928025,-0.028264322331928025,-0.005023722535874787,91.33333333333333,Everbright Securities,1299,1,-91.33333333333333,-0.1753007085415445,-0.5910915203146423,-0.7618923958292962,-0.5094282082284943,0.23076923076923078,-0.11756035574503716,,,,,,,,,,3,,,-0.5094282082284943,-0.11756035574503716
Daniel L. Kurnos,5,0.025140623625870724,-0.025140623625870724,-0.005525660565965695,87.4,"Benchmark, a StoneX Company",1124,1,-87.4,0.4419297716564718,-0.8915080626959045,-0.6368649860969878,-0.3621477590454735,0.3333333333333333,-0.1207159196818245,,,,,,,,,,5,,,-0.3621477590454735,-0.1207159196818245
Brad Erickson,12,0.03099351390769438,-0.03099351390769438,-0.005240410711581277,82.0,RBC Capital Markets,1269,1,-82.0,-0.7145781438447899,-0.7207822562583943,-0.4652171862950044,-0.6335258621327294,0.5454545454545454,-0.34555956116330694,0.029260522549640112,14.95851514340815,0.11704209019856045,0.00031854526925774,-0.0009721260493507832,6.0672109681470955e-05,-0.0004224440343915347,,,12,0.6026891359621065,0.9443120761788524,-0.239066377554834,-0.1303998423026367
Thiago Alves Kapulskis,5,0.033392089790750035,-0.033392089790750035,-0.0030140433761738374,89.0,Itau Securities,1394,1,-89.0,-1.1885272290171118,0.6117280077129379,-0.6877235934457234,-0.4215076049166324,0.3333333333333333,-0.1405025349722108,,,,,,,,,,5,,,-0.4215076049166324,-0.1405025349722108
